"story_id","nl","folio_gold_fol","siv_canonical_fol","siv_recall","siv_precision","siv_f1","bleu","exact_match"
"368","If people at Mary's school enjoy the dining hall meals and recipes, then they spend a lot of their time eating and catching up with friends in the campus dining halls.","∀x (At(x, marysSchool) ∧ Enjoy(x, diningHallMeal) → Spend(x, aLotOfTime, eating) ∧ Spend(x, aLotOfTime, catchingUpWithFriends, diningHall))","(all x.((Person(x) & At(x, marysSchool)) -> (Enjoy(x, diningHallMealsAndRecipes) & DiningHallMealsAndRecipes(diningHallMealsAndRecipes))) -> all x.((Person(x) & At(x, marysSchool)) -> (SpendTimeEating(x) & CatchUpWithFriends(x) & In(x, campusDiningHalls))))","0.0","","","0.11906388418639414","0.0"
"319","No baked sweets are spicy.","∀x (BakedSweet(x) → ¬Spicy(x))","all x.(BakedSweet(x) -> -Spicy(x))","1.0","1.0","1.0","0.8415266720024048","0.0"
"319","All cupcakes are baked sweets.","∀x (Cupcake(x) → BakedSweet(x))","all x.(Cupcake(x) -> BakedSweet(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"319","All mala hotpots are spicy.","∀x (MalaHotpot(x) → Spicy(x))","all x.(MalaHotpot(x) -> Spicy(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"319","All products from Baked by Melissa are cupcakes.","∀x (Product(x) ∧ From(x, bakedByMelissa) → Cupcake(x))","all x.((Product(x) & From(x, bakedByMelissa)) -> Cupcake(x))","1.0","1.0","1.0","0.7699177117087368","0.0"
"319","Dried Thai chilies are spicy or mala hotpots or not baked sweets.","Spicy(driedThaiChili) ∨ MalaHotpot(driedThaiChili)∨ ¬BakedSweet(driedThaiChili)","(Spicy(x) | MalaHotpot(x) | -BakedSweet(x))","0.0","","","0.4007271049288471","0.0"
"306","If a restaurant is listed in Yelp’s recommendations, then the restaurant has not received many negative reviews.","∀x ∃y (ListedIn(x, yelpRecommendation) → NegativeReview(y) ∧ ¬Receive(x, y))","all x.(Restaurant(x) -> (ListedInYelpRecommendations(x) -> -ReceivedManyNegativeReviews(x)))","0.0","1.0","0.0","0.10582542464758472","0.0"
"306","All restaurants with a rating greater than four are listed in Yelp’s recommendations.","∀x ∀y (HaveRating(x, y) ∧ GreaterThan(y, 4) → ListedIn(x, yelpRecommendation))","all x.((Restaurant(x) & RatingGreaterThanFour(x)) -> ListedIn(x, yelpRecommendations))","0.0","1.0","0.0","0.2997420261311085","0.0"
"306","Some restaurants that do not provide take-out service receive many negative reviews.","∃x ∃y (¬Provide(x, takeOutService) → NegativeReview(y) ∧ Receive(x, y))","exists x.(exists y.((Restaurant(x) & -Provide(x, y) & TakeOutService(y))) & exists z.(NegativeReview(z) & Receive(x, z)))","0.4","","","0.2548755781265388","0.0"
"306","All restaurants that are popular among local residents have ratings greater than four.","∀x ∀y (PopularAmong(x, localResidents) → HaveRating(x, y) ∧ GreaterThan(y, 4))","all x.(exists y.((Restaurant(x) & PopularAmong(x, y) & LocalResident(y))) -> HasRatingGreaterThanFour(x))","0.0","1.0","0.0","0.2638691782340031","0.0"
"245","In superhero movies, the good guys always win.","∀x ∀y (SuperheroMovie(x) ∧ In(y, x) ∧ GoodGuy(y) → Wins(y))","all x.(SuperheroMovie(x) -> all y.((GoodGuy(y) & In(y, x)) -> Win(y)))","0.0","1.0","0.0","0.47638534016262996","0.0"
"245","The Surprising Adventures of Sir Digby Chicken Caesar is a superhero movie.","SuperheroMovie(theSurprisingAdventuresofSirDigbyChickenCaesar)","SuperheroMovie(theSurprisingAdventuresOfSirDigbyChickenCaesar)","1.0","1.0","1.0","0.35355339059327373","0.0"
"245","Sir Digby fights his nemesis.","Fight(sirDigby, sirDigbysNemesis)","Fights(sirDigby, hisNemesis)","0.0","1.0","0.0","0.32466791547509904","0.0"
"245","If a superhero movie is named after a character, that character is a good guy.","∀x ∀y (SuperheroMovie(x) ∧ NamedAfter(x, y) → GoodGuy(y))","all x.(SuperheroMovie(x) -> all y.((Character(y) & NamedAfter(x, y)) -> GoodGuy(y)))","1.0","1.0","1.0","0.4688880959073123","0.0"
"245","The Surprising Adventures of Sir Digby Chicken Caesar is named after Sir Digby.","NamedAfter(theSurprisingAdventuresofSirDigbyChickenCaesar, sirDigby)","NamedAfter(theSurprisingAdventures, sirDigby)","0.0","1.0","0.0","0.3799178428257963","0.0"
"245","If a superhero movie is named after a character, that character is in the movie.","∀x ∀y (SuperheroMovie(x) ∧ NamedAfter(x, y) → In(y, x))","all x.(SuperheroMovie(x) -> all y.((Character(y) & NamedAfter(x, y)) -> InMovie(y, x)))","0.0","1.0","0.0","0.42442946403537063","0.0"
"58","Books contain tons of knowledge.","∀x (Book(x) → Contains(x, knowledge))","Contain(x, y)","0.0","","","0.09782375748961453","0.0"
"58","When a person reads a book, that person gains knowledge.","∀x ∀y (ReadBook(x, y) → Gains(x, knowledge))","all x.(Person(x) -> exists y.(Book(y) & (Reads(x, y) -> GainsKnowledge(x))))","0.5","1.0","0.6666666666666666","0.18439274256257154","0.0"
"58","If a person gains knowledge, they become smarter.","∀x (Gains(x, knowledge) → Smarter(x))","all x.(Person(x) -> (GainsKnowledge(x) -> Smarter(x)))","0.0","1.0","0.0","0.34375758200949114","0.0"
"58","Harry read the book “Walden” by Henry Thoreau.","ReadBook(harry, walden) ∧ Book(walden)","exists x.((Book(x) & WrittenBy(x, henryThoreau)) & Read(harry, x))","0.6666666666666666","","","0.05937590863788953","0.0"
"191","If the output of a natural language processing task is a text sequence, then it is a language generation task.","∀x (NaturalLanguageProcessingTasks(x) ∧ OutputSequence(x, text) → LanguageGenerationTask(x))","(exists x.(NLPTask(x) & exists y.(TextSequence(y) & OutputOf(y, x))) -> exists x.(NLPTask(x) & LanguageGenerationTask(x)))","0.0","","","0.12777787059233958","0.0"
"191","Machine translation is a natural language processing task.","NaturalLanguageProcessingTask(machineTranslation)","NaturalLanguageProcessingTask(machineTranslation)","1.0","1.0","1.0","1.0000000000000004","1.0"
"191","The output of machine translation is a text sequence.","OutputSequence(machineTranslation, text)","exists x.(OutputOf(x, machineTranslation) & TextSequence(x))","0.5","","","0.021680547368840782","0.0"
"166","Pets are allowed in some managed buildings.","∃x (ManagedBuilding(x) ∧ AllowPet(x))","exists y.(ManagedBuilding(y) & all x.(Pet(x) -> AllowedIn(x, y)))","0.5","","","0.09010289621149671","0.0"
"166","A deposit is required to rent an apartment in a managed building.","∀x ∀y (ManagedBuilding(x) ∧ RentApartmentIn(y, x) → DepositRequired(y))","exists x.(Deposit(x) & exists y.(Apartment(y) & exists z.(ManagedBuilding(z) & (RequiredToRent(x, y) & In(y, z)))))","0.5","","","0.09662570296624354","0.0"
"166","Fluffy is Tom's cat.","Cat(fluffy) ∧ BelongTo(fluffy, tom)","CatOf(fluffy, tom)","0.0","1.0","0.0","0.3508439695638686","0.0"
"166","Cats are pets.","∀x (Cat(x) → Pet(x))","all x.(Cat(x) -> Pet(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"166","The Olive Garden is a managed building.","ManagedBuilding(oliveGarden)","ManagedBuilding(oliveGarden)","1.0","1.0","1.0","1.0000000000000004","1.0"
"166","The monthly rent at the Olive Garden is $2000.","MonthlyRentAt(uSD2000, oliveGarden)","exists x.((MonthlyRentAt(x, oliveGarden) & Amount(amount2000)) & Amount(x))","0.6666666666666666","1.0","0.8","0.022345427029016582","0.0"
"166","$2000 is more than $1500.","MoreThan(uSD2000, uSD1500)","MoreThan(twoThousand, fifteenHundred)","0.0","1.0","0.0","0.19304869754804482","0.0"
"166","If a managed building allows pets, then people are allowed to move in with a pet.","∀x ∀y ∀z (ManagedBuilding(x) ∧ AllowPet(x) ∧ Pet(z) → AllowedToMoveInWith(y, x, z))","all x.((ManagedBuilding(x) & AllowsPets(x)) -> all y.(Person(y) -> exists z.(Pet(z) & MoveInWith(y, z))))","0.5","1.0","0.6666666666666666","0.2869123534509794","0.0"
"352","All business organizations are legal entities.","∀x (BusinessOrganization(x) → LegalEntity(x))","all x.(BusinessOrganization(x) -> LegalEntity(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"352","All companies are business organizations.","∀x (Company(x) → BusinessOrganization(x))","all x.(Company(x) -> BusinessOrganization(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"352","All private companies are companies.","∀x (PrivateCompany(x) → Company(x))","all x.(PrivateCompany(x) -> Company(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"352","All legal entities are created under law.","∀x (LegalEntity(x) → CreatedUnderLaw(x))","all x.(LegalEntity(x) -> CreatedUnderLaw(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"352","All legal entities have legal obligations.","∀x (LegalEntity(x) → LegalObligation(x))","all x.(LegalEntity(x) -> HaveLegalObligations(x))","0.0","1.0","0.0","0.6142150942225169","0.0"
"352","If the Harvard Weekly Book Club is created under law, then it is not a private company.","CreatedUnderLaw(harvardWeeklyBookClub) → ¬PrivateCompany(harvardWeeklyBookClub)","(CreatedUnderLaw(harvardWeeklyBookClub) -> -PrivateCompany(harvardWeeklyBookClub))","1.0","","","0.8337529180751808","0.0"
"472","All vertebrate animals have a backbone.","∀x (Animal(x) ∧ Vertebrate(x) → With(x, backbone))","all x.(VertebrateAnimal(x) -> HaveBackbone(x))","0.0","1.0","0.0","0.27040919538286945","0.0"
"472","All queen bees are bees.","∀x (QueenBee(x) → Bee(x))","all x.(QueenBee(x) -> Bee(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"472","Harry is a bee.","Bee(harry)","Bee(harry)","1.0","1.0","1.0","1.0000000000000004","1.0"
"379","If people live at home, then they do not live with strangers.","∀x (LiveAt(x, home) → ¬LiveWith(x, strangers))","all x.(Person(x) -> (LiveAt(x, home) -> all y.(Stranger(y) -> -LiveWith(x, y))))","0.0","1.0","0.0","0.27458928428937623","0.0"
"379","If people spend a lot of time hanging out with and playing with their siblings, then they often live at home.","∀x (SpendTimeplayingWith(x, sibling) → LiveAt(x, home))","(all x.(Person(x) -> exists y.(Sibling(y, x) & (SpendTimeWith(x, y) & PlayWith(x, y)))) -> all x.(Person(x) -> LiveAt(x, home)))","0.0","","","0.06530568025020918","0.0"
"197","It costs $205 to take the GRE test, which is cheaper than $300.","Cost(gRE, 205) ∧ Cheaper(205, 300)","(Cost(greTest, dollar205) & CheaperThan(dollar205, dollar300))","0.0","1.0","0.0","0.08908685805449107","0.0"
"197","ETS provides financial aid to those GRE applicants who prove economic hardship.","∀x (ApplicantOf(x, gre) ∧ Prove(x, economicHardship) → ProvideTo(ets, financialAid, x))","all x.((GREApplicant(x) & ProveEconomicHardship(x)) -> ProvideFinancialAidTo(ets, x))","0.0","1.0","0.0","0.2082376263771738","0.0"
"197","Tom lives in a single-parent family.","LivingIn(tom, singleParentFamily)","exists y.(SingleParentFamily(y) & LiveIn(tom, y))","0.5","","","0.06132184825737391","0.0"
"197","Tom's dad has been out of work, and Tom has few resources available to them.","OutOfWork(tomsDad) ∧ AvailableTo(fewResources, tom)","(OutOfWork(tomsDad) & HasFewResources(tom))","0.3333333333333333","1.0","0.5","0.4172261448611506","0.0"
"197","Tom is applying to take the GRE test.","ApplicantOf(tom, gre)","exists x.(GreTest(x) & ApplyingToTake(tom, x))","0.5","","","0.06132184825737391","0.0"
"361","If people spill a lot of food on their clothing, then they are not notably tidy.","∀x (Spill(x, aLotOfFood, clothing) → ¬NotablyTidy(x))","all x.(Person(x) -> (SpillFoodOnClothing(x) -> -NotablyTidy(x)))","0.0","1.0","0.0","0.3853963146873699","0.0"
"361","All clumsy foodies who go out frequently to find new food restaurants to try are people who spill a lot of food on their clothing.","∀x (ClumsyFoodie(x) ∧ GoOutFrequentlyToFindToTry(x, newFoodRestaurant) → SpillOn(x, aLotOfFood, clothing))","all x.(exists y.((ClumsyFoodie(x) & GoOutFrequently(x) & Find(x, y) & NewFoodRestaurant(y))) -> (Person(x) & SpillFoodOnClothing(x)))","0.0","1.0","0.0","0.14522746526942762","0.0"
"361","If people are cleanly, then they are notably tidy.","∀x (Cleanly(x) → NotablyTidy(x))","all x.((Person(x) & Cleanly(x)) -> NotablyTidy(x))","1.0","1.0","1.0","0.42059188047930574","0.0"
"262","All fir trees are evergreens.","∀x (FirTree(x) → Evergreen(x))","all x.(FirTree(x) -> Evergreen(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"262","Some objects of worship are fir trees.","∃x ∃y (ObjectOfWorship(x) ∧ ObjectOfWorship(y) ∧ FirTree(x) ∧ FirTree(y) ∧ ¬(x=y))","exists x.(ObjectOfWorship(x) & FirTree(x))","1.0","","","0.31036538959461696","0.0"
"124","Juan de Onate visited the Picuris Mountains.","Visited(juanDeOnate, thePicurisMountains)","Visited(juanDeOnate, picurisMountains)","0.0","1.0","0.0","0.537284965911771","0.0"
"124","The Harding Pegmatite Mine, located in the Picuris Mountains, was donated.","In(hardingPegmatiteMine, thePicurisMountains) ∧ Mine(hardingPegmatiteMine) ∧ Donated(hardingPegmatiteMine)","(LocatedIn(hardingPegmatiteMine, picurisMountains) & Donated(hardingPegmatiteMine))","0.3333333333333333","1.0","0.5","0.40325042950627804","0.0"
"124","There are no mountain ranges in texas that have mines that have been donated.","∀x ∀y (Mine(x) ∧ Donated(x) ∧ In(x, y) ∧ MountainRange(y) → ¬In(y, texas))","all x.(exists y.(exists z.((MountainRange(x) & In(x, texas) & Has(x, y) & Mine(y) & Has(y, z) & Donated(z)))) -> -MountainRange(x))","0.0","0.8823529411764706","0.0","0.30705395660154056","0.0"
"183","If a man is taller than another man, the taller one can block the other's shooting.","∀x ∀y (Man(x) ∧ Man(y) ∧ Taller(x, y) → CanBlock(x, y))","all x.(Man(x) -> all y.((Man(y) & TallerThan(x, y)) -> CanBlockShooting(x, y)))","0.0","1.0","0.0","0.45461395186223597","0.0"
"183","If person x is taller than person y, and person y is taller than person z, then x is taller than z","∀x ∀y ∀z ((Taller(x, y) ∧ Taller(y, z)) → Taller(x, z))","((TallerThan(x, y) & TallerThan(y, z)) -> TallerThan(x, z))","0.0","","","0.5330822624551697","0.0"
"183","Peter is a man who is taller than Michael.","Man(peter) ∧ Taller(peter, michael)","(Man(peter) & TallerThan(peter, michael))","0.3333333333333333","1.0","0.5","0.5850343668259105","0.0"
"183","Michael cannot block Windy's shooting.","¬CanBlock(michael, windy)","-BlockShooting(michael, windy)","0.0","1.0","0.0","0.6434588841607617","0.0"
"183","Every shooter who can jump when shooting is a great shooter.","∀x (JumpWhenShooting(x) → GreatShooter(x))","all x.((Shooter(x) & CanJumpWhenShooting(x)) -> GreatShooter(x))","0.0","1.0","0.0","0.37254028630424046","0.0"
"151","Barutin Cove is a cove named after the Bulgarian settlement of Barutin.","Cove(barutinCove) ∧ NamedAfter(barutinCove, barutinSettlement) ∧ LocatedIn(barutinSettlement, bulgaria)","(Cove(barutinCove) & NamedAfter(barutinCove, barutin) & BulgarianSettlement(barutin))","0.25","1.0","0.4","0.5085991394194218","0.0"
"151","Barutin Cove is on the southwest coast of Snow Island.","LocatedIn(barutinCove, snowIsland)","OnSouthwestCoastOf(barutinCove, snowIsland)","0.0","1.0","0.0","0.7598356856515927","0.0"
"151","Snow Island, Greenwich Island, and Deception Island are located in the South Shetland Islands.","LocatedIn(snowIsland, southShetlandIslands) ∧ LocatedIn(greenwichIsland, southShetlandIslands) ∧ LocatedIn(deceptionIsland, southShetlandIslands)","(LocatedIn(snowIsland, southShetlandIslands) & LocatedIn(greenwichIsland, southShetlandIslands) & LocatedIn(deceptionIsland, southShetlandIslands))","1.0","1.0","1.0","0.9048374180359599","0.0"
"151","Antarctica is located on the South Shetland Islands.","LocatedIn(southShetlandIslands, antarctica)","LocatedOn(antarctica, southShetlandIslands)","0.0","1.0","0.0","0.12137294292683093","0.0"
"151","If place A is located in place B and place B is located in place C, then place A is located in place C.","∀x ∀y ∀z ((LocatedIn(x, y) ∧ LocatedIn(y, z)) → LocatedIn(x, z))","((LocatedIn(a, b) & LocatedIn(b, c)) -> LocatedIn(a, c))","0.0","","","0.33150414660895605","0.0"
"295","Some affection is love.","∃x (Affection(x) ∧ Love(x))","exists x.(Affection(x) & Love(x))","1.0","","","0.8149492131269728","0.0"
"295","Some love is positive.","∃x (Love(x) ∧ Positive(x))","exists x.(Love(x) & Positive(x))","1.0","","","0.8149492131269728","0.0"
"315","If something can transport multiple passengers, then they are not one-seaters.","∀x (∃y ∃z (Passenger(y) ∧ Passenger(z) ∧ Transport(x, y) ∧ Transport(x, y) ∧ ¬(y=z)) → ¬OneSeater(x))","all x.(CanTransportMultiplePassengers(x) -> -OneSeater(x))","0.0","1.0","0.0","0.1925147951570986","0.0"
"315","All single-seat electric cars are one-seaters.","∀x (SingleSeat(x) ∧ ElectricCar(x) → OneSeater(x))","all x.(SingleSeatElectricCar(x) -> OneSeater(x))","0.0","1.0","0.0","0.5289128182415862","0.0"
"315","All Solo EV cars are single-seat electric cars.","∀x (SoloEV(x) ∧ Car(x) → SingleSeat(x) ∧ ElectricCar(x))","all x.(SoloEVCar(x) -> SingleSeatElectricCar(x))","0.0","1.0","0.0","0.27412292653919484","0.0"
"315","If John's car is not a Tesla Model 3, then John's car is not a Tesla Model 3 or a single-seat electric car.","¬TeslaModel3(johnsCar) → ¬(TeslaModel3(johnsCar) ∨ (SingleSeat(x) ∧ ElectricCar(johnsCar)))","(-TeslaModel3(johnsCar) -> (-TeslaModel3(johnsCar) | -SingleSeatElectricCar(johnsCar)))","0.0","","","0.5119140711156761","0.0"
"467","All of Peter's pets that are mammals are also animals.","∀x (PetersPet(x) ∧ Mammal(x) → Animal(x))","all x.((PetOf(x, peter) & Mammal(x)) -> Animal(x))","0.0","1.0","0.0","0.5244279838121665","0.0"
"467","All monkeys are mammals.","∀x (Monkey(x) → Mammal(x))","all x.(Monkey(x) -> Mammal(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"467","Peter's birds can fly.","∀x (Bird(x) → CanFly(x))","all x.(BirdOf(x, peter) -> CanFly(x))","0.0","1.0","0.0","0.49900206868068914","0.0"
"467","All animals that are Peter's pets can breathe.","∀x (PetersPet(x) ∧ Animal(x) → Breathe(x))","all x.((Animal(x) & PetersPet(x)) -> CanBreathe(x))","0.0","1.0","0.0","0.45485177463333476","0.0"
"467","If Peter's pet can fly, then it has wings.","∀x (PetersPet(x) ∧ CanFly(x) → ∃y ∃z (¬(y=z) ∧ Wing(y) ∧ Wing(z) ∧ Have(x, y) ∧ Have(x, z)))","(exists x.(PetOf(x, peter) & CanFly(x)) -> exists x.(PetOf(x, peter) & HasWings(x)))","0.0","","","0.23736810439041964","0.0"
"467","Rock is Peter's pet.","PeterSPet(rock)","PetOf(rock, peter)","0.0","1.0","0.0","0.21444097124017666","0.0"
"467","Rock can fly, or Rock is a bird, or Rock cannot breathe.","CanFly(rock) ∨ Bird(rock) ∨ ¬Breathe(rock)","(CanFly(rock) | Bird(rock) | -CanBreathe(rock))","0.0","","","0.700418991088418","0.0"
"330","All people who make wedding plans are people who are engaged.","∀x (Make(x, weddingPlan) → Engaged(x))","all x.(exists y.((Person(x) & Make(x, y) & WeddingPlan(y))) -> Engaged(x))","0.0","1.0","0.0","0.21185042804483814","0.0"
"330","All people who invite others to come to their ceremony make wedding plans.","∀x (∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(x, y, wedding) ∧ InviteToComeTo(x, z, wedding)) → Make(x, weddingPlan))","all x.(exists y.(exists z.((Person(x) & Invite(x, y) & ComeTo(y, z) & Ceremony(z)))) -> MakeWeddingPlans(x))","0.0","1.0","0.0","0.19042962256631207","0.0"
"330","Anyone who has a well-attended wedding invites others to come to their ceremony.","∀x (Have(x, wellAttendedWedding) → ∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(x, y, wedding) ∧ InviteToComeTo(x, z, wedding)))","all x.(HasWellAttendedWedding(x) -> exists y.(Other(y) & InviteToCeremony(x, y)))","0.5","1.0","0.6666666666666666","0.15836190554794402","0.0"
"330","Some people that have well-attended weddings have larger families.","∃x (Have(x, wellAttendedWedding) ∧ Have(x, largerFamily))","exists x.(exists y.((Person(x) & HaveWedding(x, y) & WellAttended(y))) & HaveLargerFamily(x))","0.25","","","0.06182026008041472","0.0"
"330","If John is engaged, then John does not invite friends to their ceremony and make wedding plans.","Engaged(john) → ¬(∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(john, y, wedding) ∧ Invite(john, z, comeTo, wedding))) ∧ Make(john, weddingPlan)","(Engaged(john) -> -((InviteTo(john, friends) & Ceremony(friends) & MakeWeddingPlans(john))))","0.0","","","0.17799943367125604","0.0"
"26","Some mammals have teeth.","∃x ∃y (Mammal(x) ∧ Mammal(y) ∧ (¬(x=y)) ∧ Have(x, teeth) ∧ Have(y, teeth))","exists x.(Mammal(x) & HaveTeeth(x))","0.5","","","0.15968868821021093","0.0"
"26","Platypuses have no teeth.","¬Have(platypus, teeth)","all x.(Platypus(x) -> -HasTeeth(x))","0.0","1.0","0.0","0.02389389104935703","0.0"
"26","Platypuses are mammals.","Mammal(platypus)","all x.(Platypus(x) -> Mammal(x))","0.0","1.0","0.0","0.022601912083007672","0.0"
"26","Humans have teeth.","Have(humans, teeth)","all x.(Human(x) -> HaveTeeth(x))","0.0","1.0","0.0","0.021537493400170523","0.0"
"203","Plungers suck.","∀x (Plunger(x) → Suck(x))","Suck(plungers)","0.0","1.0","0.0","0.06285596338261262","0.0"
"203","Vacuums suck.","∀x (Vacuum(x) → Suck(x))","Suck(vacuums)","0.0","1.0","0.0","0.06285596338261262","0.0"
"203","Vampires suck.","∀x (Vampire(x) → Suck(x))","Suck(vampires)","0.0","1.0","0.0","0.06285596338261262","0.0"
"203","Space is a vacuum.","Vacuum(space)","Vacuum(space)","1.0","1.0","1.0","1.0000000000000004","1.0"
"203","A duster is a household appliance that doesn't suck.","HouseholdAppliance(duster) ∧ ¬Suck(duster)","exists x.(Duster(x) & (HouseholdAppliance(x) & -Suck(x)))","0.25","","","0.14069925505610498","0.0"
"131","Unsupervised learning algorithms do not require labeled data.","∀x (UnsupervisedLearningAlgorithm(x) → ¬Require(x, labeledData))","all x.(UnsupervisedLearningAlgorithm(x) -> all y.(LabeledData(y) -> -Require(x, y)))","0.0","1.0","0.0","0.37352407648237135","0.0"
"131","The state-of-the-art text summarization model is trained with machine learning algorithms.","∀x (TrainedWith(stateOfTheArtTextSummarizationModel, x) → MachineLearningAlgorithm(x))","exists x.(StateOfTheArtTextSummarizationModel(x) & exists y.(MachineLearningAlgorithm(y) & TrainedWith(x, y)))","0.6666666666666666","","","0.0866514042293359","0.0"
"131","Reinforcement learning is not used to train the state-of-the-art text summarization model.","∀x (ReinforcementLearningAlgorithm(x) → ¬TrainedWith(stateOfTheArtTextSummarizationModel, x))","exists x.(StateOfTheArtTextSummarizationModel(x) & -UsedToTrain(reinforcementLearning, x))","0.5","","","0.23183229599938115","0.0"
"131","The Machine Learning algorithm for training text summarization models requires labeled data.","∀x ((MachineLearningAlgorithm(x) ∧ TrainedWith(stateOfTheArtTextSummarizationModel, x)) → Require(x, labeledData))","exists x.(exists y.(exists z.((AlgorithmFor(x, y) & Training(x) & TextSummarizationModel(y)))) & Require(x, z))","0.25","","","0.14028108602563502","0.0"
"460","If a film is appropriate for people of all ages, then children can watch it without guidance from parents.","∀x (Film(x) ∧ Rated(x, adultsOnly) → CanWatchWithout(children, x, guidanceFromParents))","(AppropriateForAllAges(film) -> all x.(Child(x) -> exists y.(Parent(y) & WatchWithoutGuidance(x, film))))","0.0","","","0.1094763232421544","0.0"
"460","If a film contains excessive erotic and violent content, children cannot watch it without guidance from their parents.","∀x (Film(x) ∧ Contain(x, excessiveEroticContent) ∧ Contain(x, excessiveViolentContent) → ¬CanWatchWithout(children, x, guidanceFromParents))","(exists x.((Film(x) & ContainsExcessiveEroticContent(x) & ContainsViolentContent(x)) & Film(x)) -> all y.(Child(y) -> exists z.(Parent(z) & -WatchWithoutGuidance(y, z))))","0.0","1.0","0.0","0.11688405157726796","0.0"
"460","If a film is rated General Audience, then it is appropriate for people of all ages.","∀x (Film(x) ∧ Rated(x, generalAudience) → AppropriateFor(x, peopleOfAllAges))","all x.((Film(x) & RatedGeneralAudience(x)) -> all y.(Person(y) -> AppropriateFor(x, y)))","0.0","1.0","0.0","0.31449747962563784","0.0"
"460","All family-friendly animated films are rated General Audience.","∀x (Film(x) ∧ FamilyFriendly(x) ∧ Animated(x) → Rated(x, generalAudience))","all x.(FamilyFriendlyAnimatedFilm(x) -> RatedGeneralAudience(x))","0.0","1.0","0.0","0.21509345540322522","0.0"
"460","All movies in the Frozen series are family-friendly animated films.","∀x (Film(x) ∧ InfrozenSeries(x) → FamilyFriendly(x) ∧ Animated(x))","all x.((Movie(x) & InSeries(x, frozenSeries) & FrozenSeries(frozenSeries)) -> FamilyFriendlyAnimatedFilm(x))","0.0","1.0","0.0","0.24429427594341313","0.0"
"460","“Hachi: A dog’s Tale” is a film.","Film(hachiAdogsTale)","Film(hachiADogsTale)","1.0","1.0","1.0","0.35355339059327373","0.0"
"46","Breeding back is a form of artificial selection by the deliberate selective breeding of domestic animals.","∀x (BreedingBack(x) → (ArtificialSelection(x) ∧ DeliberateSelectiveBreedingOfDomesticAnimals(x)))","exists x.((FormOf(x, y) & ArtificialSelection(y)) & exists z.(DomesticAnimal(z) & DeliberateSelectiveBreeding(x, z)))","0.0","","","0.068305334854717","0.0"
"46","Heck cattle were bred back in the 1920s to resemble the aurochs.","∃x ∃y (HeckCattle(x) ∧ BreedingBack(x) ∧ Auroch(y) ∧ Resemble(x, y))","(BredBackIn(heckCattle, the1920s) & Resemble(heckCattle, aurochs))","0.0","1.0","0.0","0.11434338200880834","0.0"
"46","Heck cattle are animals.","∀x (HeckCattle(x) → Animal(x))","all x.(HeckCattle(x) -> Animal(x))","1.0","1.0","1.0","0.829288386658654","0.0"
"46","Aurochs are animals.","∀x (Auroch(x) → Animal(x))","all x.(Aurochs(x) -> Animal(x))","0.0","1.0","0.0","0.6907970600740104","0.0"
"483","Everyone who can register to vote in the United States can participate in the 2024 United States presidential election.","∀x (CanRegisterToVoteIn(x, unitedStates) → CanParticipateIn(x, 2024UnitedStatesElection))","all x.((CanRegisterToVoteIn(x, unitedStates) & UnitedStates(unitedStates)) -> CanParticipateIn(x, presidentialElection2024))","0.0","1.0","0.0","0.4575239144175795","0.0"
"483","If someone has United States citizenship, then they can register to vote in the United States.","∀x (Have(x, unitedStatesCitizenship) → CanRegisterToVoteIn(x, unitedStates))","all x.((HasCitizenship(x, unitedStates) -> CanRegisterToVoteIn(x, unitedStates)))","0.0","1.0","0.0","0.5392558483745358","0.0"
"483","No Russian Federation officials hold Taiwanese citizenship.","∀x (Russian(x) ∧ FederationOfficial(x) → ¬Have(x, taiwaneseCitizenship))","all x.(RussianFederationOfficial(x) -> -HoldCitizenship(x, taiwaneseCitizenship))","0.0","1.0","0.0","0.46086624699736534","0.0"
"483","Vladimir neither holds Taiwanese citizenship nor is he a manager at Gazprom.","¬Have(vladimir, taiwaneseCitizenship) ∧ ¬ManagerAt(vladimir, gazprom)","(-HoldsTaiwaneseCitizenship(vladimir) & -ManagerAt(vladimir, gazprom))","0.3333333333333333","1.0","0.5","0.6100034457014367","0.0"
"483","Ekaterina she can register to vote in the United States, or she is a Russian federation official.","(Russian(ekaterina) ∧ FederationOfficial(ekaterina)) ∨ CanRegisterToVoteIn(ekaterina, unitedStates)","(CanRegisterToVoteIn(ekaterina, unitedStates) | RussianFederationOfficial(ekaterina))","0.0","","","0.4334366012758324","0.0"
